Invoice ID,Branch,Customer type,Gender,Product Catogry,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment
640-48-5028,Aljahra,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,30-Mar-22,12:40,Credit card
638-60-7125,Hawally,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,01-Mar-22,17:03,Credit card
138-17-5109,Hawally,Member,Female,Home and lifestyle,89.21,9,40.1445,843.0345,25-Mar-22,15:42,Knet
698-98-5964,Hawally,Normal,Female,Food and beverages,81.21,10,40.605,852.705,01-Mar-22,13:01,Knet
549-84-7482,Farwaniya,Normal,Female,Sports and travel,90.28,9,40.626,853.146,02-Mar-22,11:15,Knet
678-79-0726,Aljahra,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,01-Mar-22,15:28,Knet
607-65-2441,Aljahra,Member,Male,Health and beauty,81.95,10,40.975,860.475,30-Mar-22,12:39,Knet
861-77-0145,Aljahra,Member,Male,Electronic accessories,81.97,10,40.985,860.685,30-Mar-22,14:30,Credit card
325-77-6186,Hawally,Member,Female,Home and lifestyle,90.65,9,45.325,861.175,20-Mar-22,10:53,Credit card
267-62-7380,Aljahra,Member,Female,Electronic accessories,82.34,10,41.17,864.57,27-Mar-22,07:00,Knet
628-90-8624,Farwaniya,Member,Male,Health and beauty,82.58,10,41.29,867.09,31-Mar-22,14:41,Knet
574-22-5561,Aljahra,Member,Female,Health and beauty,82.63,10,41.315,867.615,01-Mar-22,17:08,Knet
852-62-7105,Farwaniya,Normal,Female,Health and beauty,83.25,10,41.625,874.125,30-Mar-22,11:25,Knet
677-11-0152,Aljahra,Normal,Female,Food and beverages,93.26,9,41.967,881.307,06-Mar-22,18:08,Knet
805-86-0265,Hawally,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,20-Mar-22,11:32,Credit card
450-42-3339,Aljahra,Normal,Male,Health and beauty,84.61,10,42.305,888.405,04-Mar-22,18:58,Credit card
746-04-1077,Farwaniya,Member,Female,Food and beverages,84.63,10,42.315,888.615,30-Mar-22,11:36,Knet
743-04-1105,Farwaniya,Member,Male,Health and beauty,97.22,9,43.749,918.729,28-Mar-22,14:43,Knet
827-77-7633,Hawally,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,31-Mar-22,19:41,Knet
704-48-3927,Hawally,Member,Male,Electronic accessories,88.67,10,44.335,931.035,01-Mar-22,14:50,Knet
384-59-6655,Hawally,Member,Female,Food and beverages,98.66,9,44.397,932.337,19-Mar-22,15:07,Knet
277-35-5865,Aljahra,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,29-Mar-22,11:23,Credit card
866-99-7614,Aljahra,Normal,Male,Food and beverages,89.2,10,44.6,936.6,31-Mar-22,15:42,Credit card
393-65-2792,Aljahra,Normal,Male,Food and beverages,89.48,10,44.74,939.54,01-Mar-22,12:46,Knet
817-69-8206,Farwaniya,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,04-Mar-22,19:42,Knet
731-81-9469,Aljahra,Member,Female,Sports and travel,89.8,10,44.9,942.9,31-Mar-22,13:00,Knet
702-83-5291,Aljahra,Member,Male,Health and beauty,99.82,9,44.919,943.299,05-Mar-22,05:22,Knet
219-22-9386,Farwaniya,Member,Male,Sports and travel,99.96,9,44.982,944.622,31-Mar-22,17:26,Knet
280-17-4359,Aljahra,Member,Male,Health and beauty,90.5,10,45.25,950.25,15-Mar-22,13:48,Credit card
554-42-2417,Aljahra,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,05-Mar-22,13:45,Credit card
234-65-2137,Aljahra,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,05-Mar-22,13:32,Knet
744-16-7898,Farwaniya,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,25-Mar-22,07:22,Knet
303-96-2227,Farwaniya,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,15-Mar-22,15:00,Knet
751-41-9720,Aljahra,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,25-Mar-22,16:18,Knet
283-26-5248,Aljahra,Member,Female,Food and beverages,98.52,10,49.26,1034.46,27-Mar-22,00:04,Knet
687-47-8271,Hawally,Normal,Male,Health and beauty,98.98,10,49.49,1039.29,06-Mar-22,16:20,Credit card
860-79-0874,Aljahra,Member,Female,Health and beauty,99.3,10,49.65,1042.65,31-Mar-22,14:53,Knet
